Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Type_of_Loan_No Data,Type_of_Loan_Others,Type_of_Loan_auto loan,Type_of_Loan_credit-builder loan,Type_of_Loan_debt consolidation loan,Type_of_Loan_home equity loan,Type_of_Loan_mortgage loan,Type_of_Loan_not specified,Type_of_Loan_payday loan,Type_of_Loan_personal loan,Type_of_Loan_student loan,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments
19.0,11970.955,1169.5795833333332,8.0,4.0,7.0,2.0,22.0,8.0,4.72,1.0,1,889.62,317.0,0,14.885194696934184,39.11298920131493,296.7741288242464,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,14469.88,1382.823333333333,10.0,10.0,29.0,9.0,42.0,24.0,5.35,12.0,0,3349.7,98.0,1,61.64272276549457,22.98867748807644,306.5357424400392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,35149.91,2703.159166666667,4.0,6.0,15.0,0.0,19.0,9.0,8.0,1.0,1,476.09,261.0,1,0.0,31.85381652392243,467.3173886251119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32.0,46162.62,3548.885,10.0,5.0,16.0,2.0,41.0,19.0,6.45,7.0,0,1788.63,188.0,1,65.95681940846613,26.230049049576834,486.95277247061966,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48.0,31183.16,2760.596666666667,0.0,7.0,5.0,1.0,1.0,12.0,2.46,1.0,2,854.72,258.0,0,23.722774577842287,41.29778596593989,434.94471359434647,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42.0,44705.10000000001,3856.425000000001,7.0,10.0,19.0,2.0,20.0,12.0,6.65,12.0,1,2026.71,91.0,1,53.02425173976759,82.5379233894963,259.9857288992133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,48331.59,3847.4193946985097,7.0,9.0,32.0,6.0,55.0,22.0,15.7,9.0,0,3465.91,144.0,1,457.038016509619,28.657812505477125,394.3287626012154,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,43904.46,3934.705,4.0,4.0,15.0,7.0,11.0,9.0,16.18,5.0,1,1385.28,202.0,1,250.36665302962447,71.72810995633422,247.49162635056885,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51.0,18666.56,1323.5466666666666,3.0,4.0,11.0,4.0,3.0,5.0,3.67,2.0,2,770.81,380.0,0,58.88604405341314,23.51206686674705,223.7565676249064,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.0,32179.72,2828.643333333333,8.0,10.0,34.0,4.0,17.0,16.0,15.3,13.0,1,2588.02,131.0,1,87.6666209732748,28.38495220814877,402.7653637245395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.0,15590.68,1298.2233333333334,7.0,9.0,26.0,9.0,46.0,16.0,28.98,7.0,0,4746.44,167.0,1,92.8893648423952,22.06202526310169,251.1755839152532,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,30472.5,2270.375,3.0,7.0,27.0,7.0,21.0,14.0,14.87,6.0,1,1872.17,169.0,1,128.78518538714843,21.7248373956962,295.19779720522394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43.0,69895.56,5893.63,3.0,6.0,9.0,4.0,15.0,8.0,9.65,3.0,2,91.34,195.0,0,154.58188683665853,48.03562794703231,626.7454852163091,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55.0,40023.81,3214.3175,2.0,5.0,5.0,4.0,12.0,6.0,0.8,4.0,2,1137.04,335.0,0,122.9857763390716,22.82053117972065,308.39778928138713,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.0,17260.57,1347.3808333333334,3.0,3.0,18.0,7.0,13.0,15.0,12.36,11.0,1,1496.49,201.0,1,87.8714748095783,56.44340269013049,261.3249663750741,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.0,72389.88,6020.490000000002,4.0,4.0,15.0,4.0,30.0,12.0,12.11,4.0,1,1144.45,65.0,1,144.7824118564135,77.41174472844347,589.2961811850016,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29.0,69362.92,5944.243333333333,6.0,6.0,9.0,2.0,26.0,9.0,11.41,3.0,1,1042.95,214.0,1,67.55351587031603,108.38241005900028,338.73648456960126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,14592.03,947.0025,8.0,9.0,23.0,6.0,31.0,17.0,7.65,6.0,0,1673.76,139.0,1,55.29027463377206,11.855805964140696,283.09011633914645,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,61699.1,5010.591666666666,4.0,4.0,12.0,0.0,16.0,5.0,8.51,3.0,2,1320.78,349.0,0,0.0,42.05409590949078,607.5216241835648,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,110398.13999999998,9007.845,4.0,3.0,11.0,3.0,9.0,5.0,7.65,4.0,2,901.05,360.0,0,167.29478822165316,126.58411513874265,784.6490843343591,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.0,10640.355,1115.69625,6.0,3.0,13.0,2.0,9.0,18.0,10.62,3.0,1,76.19,285.0,1,17.31503008207037,15.921275861245306,307.59486582191084,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,63010.84,5550.903333333333,1.0,5.0,6.0,1.0,16.0,12.0,8.19,1.0,2,180.51,308.0,2,34.692736274086435,66.97237962509944,591.3436901489929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20.0,9748.985,610.4154166666667,10.0,9.0,25.0,2.0,47.0,11.0,4.4700000000000015,11.0,1,2283.16,219.0,1,16.096925335740067,0.0,283.32440952873503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,35719.4,2802.616666666667,3.0,2.0,11.0,2.0,9.0,10.0,9.54,7.0,2,1468.61,253.0,0,48.00661005084776,69.36483993994916,150.98256653258125,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.0,52882.77,4455.8975,6.0,10.0,25.0,7.0,52.0,18.0,9.95,10.0,0,2368.63,71.0,1,158.7561952328311,53.78699932705053,373.9429124885455,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,81995.32,7087.943333333334,3.0,7.0,5.0,4.0,20.0,10.0,9.47,4.0,1,193.78,234.0,1,175.9027800666592,55.76205257257688,717.1295006940975,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.0,90662.43,7701.2025,8.0,5.0,8.0,6.0,21.0,12.0,13.76,8.0,1,208.35,139.0,1,267.18391249621243,51.10329233930394,158.28553913121146,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,20060.23,1873.6858333333328,6.0,5.0,34.0,9.0,17.0,19.0,25.32,16.0,0,2844.99,58.0,1,148.52392678361446,35.76305969570508,262.27389522837905,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,23195.18,1768.9316666666666,8.0,6.0,14.0,5.0,6.0,8.0,14.52,8.0,1,458.8,201.0,1,53.429503407349046,17.139052988874163,323.41371610281914,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.0,17164.72,1223.3933333333334,10.0,6.0,19.0,9.0,29.0,19.0,25.15,7.0,0,4813.02,126.0,1,99.1263779692473,0.0,188.6114485344039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.0,29819.42,2413.9516666666664,7.0,5.0,16.0,4.0,9.0,8.0,9.64,3.0,1,1379.69,297.0,0,89.1634187085772,17.381175788786564,145.10461750004032,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.0,110375.04,9345.92,5.0,3.0,11.0,1.0,3.0,8.0,10.12,3.0,2,1449.78,394.0,0,83.07440212919626,79.03198293736499,589.3565494759179,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31.0,78666.56999999999,6485.5475,4.0,5.0,17.0,4.0,29.0,15.0,0.63,0.0,1,1498.7,264.0,0,247.85114466764472,58.49699428673007,491.1752339555079,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.0,19191.52,1872.293333333333,8.0,5.0,19.0,8.0,42.0,20.0,17.9,9.0,0,2571.56,10.0,1,105.27768363297994,26.85051489266429,281.433142947056,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,20483.84,1811.986666666667,7.0,7.0,32.0,8.0,41.0,23.0,4.75,6.0,0,2469.37,112.0,1,106.13003229813722,19.93423418689248,241.1877861352013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.0,119514.03,10031.5025,2.0,3.0,2.0,3.0,0.0,9.0,8.17,1.0,2,499.12,268.0,0,165.72377189507796,84.25312455466562,855.3608309139024,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.0,51312.9,4425.075,10.0,8.0,29.0,4.0,40.0,15.0,17.0,8.0,0,1498.55,106.0,2,146.70764518321755,28.84313487104724,386.4836131905792,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.0,62646.42,5440.535,6.0,4.0,29.0,3.0,12.0,14.0,13.44,12.0,1,2159.47,118.0,1,83.82403566642373,73.58506605670411,441.10553750923225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,11866.345,984.8620833333332,7.0,7.0,20.0,1.0,17.0,19.0,17.73,6.0,1,276.34,289.0,2,8.367989377877612,15.24981863225956,271.30451080491514,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56.0,69388.26,5543.355,2.0,4.0,6.0,0.0,6.0,1.0,9.16,2.0,2,819.98,264.0,0,0.0,63.441601600602006,598.9807691361651,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.0,67500.54,5642.044999999999,7.0,5.0,15.0,5.0,24.0,9.0,12.47,8.0,1,1080.51,92.0,1,273.95237232126624,104.41663286020994,435.8354948185238,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46.0,21537.99,1530.8325000000002,5.0,5.0,15.0,0.0,8.0,8.0,11.85,4.0,1,599.23,203.0,0,0.0,33.2907047148321,353.9275000839232,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.0,132895.5,11181.625,1.0,2.0,1.0,2.0,4.0,3.0,6.64,1.0,2,1327.87,310.0,0,132.0324482411133,192.31286578292176,695.057156125059,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,44599.14,3719.595,0.0,7.0,4.0,3.0,4.0,5.0,9.99,4.0,2,694.02,283.0,0,83.75037957868395,63.69478779137626,346.1586438458255,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.0,57107.44,4629.953333333334,8.0,7.0,9.0,4.0,10.0,13.0,22.42,8.0,1,2112.32,101.0,1,175.42942226520088,76.26772003169445,438.9255283035496,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,7156.425,413.36875,10.0,6.0,31.0,5.0,53.0,15.0,6.27,6.0,0,1415.97,139.0,2,18.88157799217587,0.0,271.0779039236496,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.0,9548.815,535.7345833333334,4.0,3.0,18.0,2.0,25.0,15.0,11.8,5.0,1,1651.16,207.0,1,8.693717318052272,10.710388954758225,289.3304498391895,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48.0,94554.87,7914.572499999998,2.0,6.0,2.0,0.0,9.0,1.0,9.24,3.0,2,1487.9,267.0,0,0.0,98.174684970301,607.7088494176222,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.0,56425.6,4438.133333333333,6.0,10.0,33.0,3.0,50.0,11.0,19.33,8.0,1,2523.41,135.0,1,71.89759981557859,58.016354386011045,402.55180810088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,125982.48,10235.54,4.0,5.0,1.0,4.0,1.0,2.0,4.44,2.0,2,1274.76,190.0,0,247.7392335203187,75.16516644655854,667.4264907705018,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36.0,35942.96,3081.2466666666664,4.0,3.0,20.0,4.0,6.0,15.0,4.92,4.0,1,707.38,320.0,2,116.01955324194746,69.64922355672462,228.5599408292666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,31407.1,2615.258333333333,7.0,7.0,29.0,8.0,26.0,25.0,24.16,11.0,0,2949.79,79.0,1,115.20687324624404,51.34676260915258,337.0730289252164,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.0,8394.57,818.5475,7.0,7.0,28.0,5.0,5.0,6.0,22.03,9.0,1,1812.46,96.0,1,29.9077094219483,15.186118327234198,269.20685027602667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43.0,33990.85,2569.570833333333,5.0,4.0,2.0,0.0,19.0,11.0,7.59,0.0,2,1439.4,368.0,0,0.0,31.52428082248011,441.4925513606764,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31.0,29020.27,2456.355833333333,2.0,4.0,7.0,1.0,0.0,6.0,8.29,0.0,2,536.36,381.0,0,12.127443298919683,73.00838884372018,435.10485355320367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44.0,19092.585,1300.04875,0.0,7.0,12.0,1.0,19.0,3.0,6.109999999999999,4.0,2,136.25,200.0,0,9.390404494385884,21.236050875667463,351.0086714670547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42.0,14012.51,1030.7091666666668,10.0,7.0,31.0,5.0,49.0,19.0,24.73,9.0,0,4397.05,119.0,1,51.95554942688667,35.09889208846548,251.1031800201844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,16471.35,1211.6125,3.0,8.0,21.0,4.0,9.0,17.0,18.77,15.0,1,1898.34,163.0,1,46.67344608509328,36.935821419626045,285.97824806716426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49.0,59412.78,5073.065,4.0,7.0,14.0,1.0,23.0,9.0,11.73,3.0,1,936.76,323.0,2,37.55694289324979,63.72923278913867,596.6624465229952,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
17.0,9122.945,758.2454166666665,7.0,5.0,29.0,8.0,40.0,20.0,28.55,11.0,0,4167.46,15.0,1,48.86460956535489,0.0,228.21981486576945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.0,16897.53,1165.1274999999996,5.0,4.0,25.0,4.0,27.0,17.0,8.85,11.0,1,2322.35,159.0,2,50.24334519531418,12.055603236984377,233.73743409251088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56.0,161710.32,13555.86,0.0,7.0,5.0,1.0,10.0,12.0,1.76,4.0,2,387.63,238.0,0,102.96539368982214,234.2642444211044,1169.3714838816047,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51.0,136738.56,11324.88,0.0,6.0,11.0,0.0,14.0,10.0,4.14,0.0,2,482.99,305.0,0,0.0,106.72465092625916,1183.3707601946096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54.0,27316.86,1985.405,3.0,3.0,20.0,3.0,14.0,18.0,10.05,8.0,1,761.67,314.0,2,56.83239034589563,40.66228966435895,297.10987708321795,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.0,9400.2,719.35,7.0,5.0,33.0,7.0,47.0,23.0,2.52,10.0,0,1795.69,186.0,1,45.88919370996218,21.61777928212772,256.9794825035293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.0,35104.32,2769.36,3.0,5.0,10.0,4.0,29.0,6.0,7.85,2.0,2,1166.23,285.0,0,75.22465523908845,30.87917893144596,318.8462690544032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.0,35134.51,2824.875833333333,8.0,6.0,15.0,3.0,22.0,14.0,3.16,6.0,1,1359.56,383.0,0,45.90645160593744,44.34095243111704,428.0438165531163,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.0,129561.96,10827.83,2.0,3.0,11.0,3.0,26.0,3.0,5.65,0.0,2,0.54,396.0,0,220.58772757615367,83.5825494710347,309.81769352258505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,73083.44,6264.286666666668,7.0,9.0,28.0,6.0,33.0,16.0,5.48,6.0,0,2549.27,68.0,1,232.32524281279763,60.349108748605566,304.8657004897728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.0,8446.315,627.8595833333334,9.0,6.0,18.0,6.0,19.0,11.0,11.05,10.0,1,1291.0,115.0,1,28.201959285524588,23.78835448408933,262.42091368953794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,17738.32,1715.1933333333334,10.0,5.0,24.0,4.0,44.0,24.0,6.63,9.0,0,2496.93,166.0,1,48.054054075381295,30.513242233993697,319.8964690988125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.0,34982.69,2851.224166666667,5.0,7.0,18.0,2.0,7.0,20.0,2.98,3.0,1,1496.77,367.0,2,44.39325121747316,37.94446151953524,404.5534045601333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36.0,16480.5,1669.375,8.0,6.0,16.0,7.0,11.0,13.0,12.82,7.0,1,201.57,81.0,1,85.12486299611507,12.501635750034596,271.168587851191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.0,14031.25,1107.2708333333333,8.0,10.0,28.0,7.0,55.0,17.0,29.07,6.0,0,3806.35,29.0,1,79.52467981516034,20.10458927317688,223.2358183866462,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,7011.685,680.3070833333334,8.0,9.0,31.0,4.0,25.0,20.0,1.83,9.0,0,2425.02,211.0,1,18.87292300097473,21.87074239040765,266.07621883148533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,19889.44,1756.4533333333331,8.0,7.0,11.0,7.0,23.0,13.0,16.62,7.0,1,369.64,117.0,1,60.92837781478249,19.85696890862812,297.1185993549206,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.0,40793.33,3174.4441666666667,5.0,1.0,8.0,2.0,3.0,5.0,3.59,0.0,2,1039.62,304.0,2,57.34345000372949,23.89263160990956,421.1806539146655,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.0,14269.42,1349.118333333333,10.0,6.0,28.0,5.0,60.0,22.0,19.36,9.0,0,3223.66,34.0,1,33.947418330404275,36.5322830085489,264.9721813783518,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.0,19662.27,1351.5225,2.0,3.0,8.0,1.0,22.0,10.0,2.58,1.0,2,879.41,296.0,0,15.645155900068357,32.888286502733976,242.7473833839104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.0,35572.08,2683.34,2.0,6.0,7.0,4.0,10.0,12.0,10.97,3.0,2,1078.33,195.0,0,118.13989562443228,25.208291115403583,186.35530642250828,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,40735.3,3202.6083333333336,9.0,7.0,26.0,3.0,25.0,16.0,4.35,10.0,0,1774.12,138.0,1,98.86519279947213,23.649235644989748,230.34326361856387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.0,29510.87,2560.2391666666667,4.0,7.0,12.0,3.0,4.0,0.0,8.71,4.0,2,1147.62,197.0,0,49.7073465799128,59.92829486890582,348.7104412113601,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,35611.71,3255.6425,4.0,6.0,2.0,0.0,10.0,10.0,10.06,3.0,2,1092.47,286.0,0,0.0,24.79742571849081,348.45772665585696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,36140.12,3167.6766666666667,7.0,4.0,17.0,5.0,28.0,22.0,16.76,8.0,1,1450.7,157.0,1,113.18841389128087,22.64325710259245,288.61588152126245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.0,177696.92,15090.076666666668,5.0,5.0,9.0,1.0,13.0,9.0,11.5,7.0,2,1182.91,311.0,0,74.73259030211977,120.43344050698792,430.6252525709824,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42.0,179317.04,15091.086666666668,0.0,6.0,7.0,1.0,15.0,0.0,1.54,3.0,2,80.93,369.0,0,142.7870625059538,142.52927663744146,220.0787328864817,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19.0,43279.04,3308.586666666666,1.0,5.0,5.0,4.0,4.0,11.0,2.57,0.0,2,363.33,274.0,0,103.1866505438308,41.38474224072458,188.63877298736045,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,23939.93,2156.9941666666664,6.0,3.0,6.0,1.0,30.0,13.0,6.39,2.0,1,457.78,259.0,0,13.786699970460765,42.63614031661546,313.13391729706825,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.0,37261.31,2948.109166666666,5.0,2.0,5.0,4.0,8.0,2.0,1.01,1.0,2,95.89,234.0,0,123.11407151851354,76.43346211198215,162.00273376870615,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.0,15335.895,1023.99125,0.0,7.0,12.0,3.0,3.0,2.0,3.16,6.0,2,628.85,278.0,0,35.37127954090837,25.65090281090225,299.0932315807672,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,71534.68,6009.223333333332,7.0,7.0,34.0,2.0,22.0,15.0,12.82,16.0,1,2094.49,174.0,1,109.0456271312008,61.150601616777145,73.63786650071756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52.0,107438.88,9233.24,6.0,4.0,6.0,2.0,28.0,19.0,7.01,4.0,1,1342.37,398.0,0,169.8641224808636,65.72354240001405,638.7873198638703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.0,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,40.0,22.0,27.85,11.0,0,3596.04,118.0,1,210.4690356712027,34.748832674476915,512.2181316543204,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51.0,88783.92,7405.66,2.0,1.0,6.0,4.0,4.0,13.0,10.33,0.0,2,522.23,225.0,0,160.5243372206725,50.36623483462254,760.3275891206233,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.0,58963.04,5058.586666666667,5.0,2.0,4.0,0.0,14.0,7.0,5.2,4.0,2,1227.73,298.0,0,0.0,33.155013378882124,712.7036532877846,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.0,58604.32,4788.693333333334,7.0,7.0,18.0,6.0,41.0,21.0,8.75,11.0,0,1887.32,236.0,1,197.42514265636947,81.13208390534614,113.69393681029337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,8845.965,846.16375,7.0,10.0,26.0,5.0,36.0,25.0,1.33,6.0,0,1422.97,198.0,1,33.948743668377794,22.18378320910493,261.23831597715485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,69212.0,5536.666666666668,4.0,7.0,9.0,4.0,6.0,20.0,4.83,3.0,1,1094.93,225.0,0,152.19349768129737,46.89738219770981,276.50131788896005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,99363.88,8222.323333333334,6.0,3.0,15.0,1.0,9.0,9.0,18.67,4.0,1,1099.31,371.0,1,57.37360802558504,63.57907295325042,696.1828183475262,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36.0,46352.82,4000.735,6.0,9.0,32.0,4.0,62.0,20.0,10.4,13.0,0,2353.7,208.0,1,93.1089749501728,33.01723346510845,273.9811864415467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.0,22143.31,2110.275833333333,5.0,6.0,17.0,3.0,25.0,19.0,6.18,1.0,1,1428.31,363.0,1,54.3649755967729,46.6234344424075,359.9058479854628,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.0,38883.92,3163.3266666666664,6.0,3.0,11.0,2.0,16.0,10.0,16.8,7.0,1,23.58,325.0,2,53.58513706382647,32.72871630960251,415.59052980624415,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.0,33775.16,2800.004795071645,9.0,10.0,28.0,6.0,40.0,21.0,15.01,8.0,0,2618.21,135.0,1,125.1001391684027,53.248027709998944,361.21149978826514,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.0,102207.42,8534.285,2.0,3.0,7.0,0.0,6.0,7.0,11.07,2.0,2,911.23,284.0,0,0.0,148.76870612358226,894.6200564403574,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,28649.99,2273.499166666667,7.0,7.0,9.0,3.0,10.0,20.0,19.61,8.0,1,1412.93,128.0,1,70.06501808853292,42.99556065511912,267.63509411377635,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.0,31204.74,2888.395,8.0,4.0,8.0,4.0,30.0,18.0,10.75,4.0,1,611.99,75.0,1,96.220995476677,131.37419321648105,236.9650409671445,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,24206.09,1666.7176550932586,7.0,3.0,9.0,3.0,20.0,15.0,4.61,1.0,2,1009.38,375.0,0,147.52179101043282,20.024020727255497,348.55861599801773,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,58267.23,4943.6025,8.0,6.0,17.0,4.0,22.0,9.0,17.98,7.0,1,1896.36,179.0,2,109.7203505856248,44.87297403224591,482.46738990189306,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38.0,10156.33,755.3608333333333,6.0,8.0,20.0,8.0,25.0,19.0,25.76,14.0,0,4345.51,126.0,1,59.29049520610571,21.54631505966404,234.3641588270417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,92807.49,7862.9575,1.0,6.0,9.0,2.0,15.0,10.0,4.779999999999999,4.0,2,1393.25,213.0,2,141.3666064593086,68.58528227022157,189.8562198983853,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.0,116574.04,9885.503333333332,6.0,6.0,13.0,3.0,22.0,9.0,0.51,2.0,1,654.12,314.0,2,224.2153405236353,104.325132570927,359.06408711322854,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.0,83552.12,6780.676666666666,7.0,7.0,28.0,3.0,48.0,10.0,10.82,14.0,1,1365.36,94.0,1,161.48369070768382,49.67324404288214,611.3640587966238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
